SurveyYear,OutputFileName,Section,FinalDocName,FinalVariableDescription,ResponseCode,ResponseText,Question,Type,RecodeFlag,VariableName,Instrument Out Variable Name,FinalItemText,FinalDocUniverse,FinalDocUniverseDescription,DocSources,DocRecodes,DocKeywords,DocNotes,Qbank
2017,Sample Adult,ASD,,Main reason for not working last week,03,Retired,,,,,,,,,,,,,
2017,Sample Adult,ASD,,Main reason for not working last week,04,On a planned vacation from work,,,,,,,,,,,,,
2017,Sample Adult,ASD,,Main reason for not working last week,05,On family or maternity leave,,,,,,,,,,,,,
2017,Sample Adult,ASD,,Main reason for not working last week,06,Temporarily unable to work for health reasons,,,,,,,,,,,,,
2017,Sample Adult,ASD,,Main reason for not working last week,07,Have job or contract and off-season,,,,,,,,,,,,,
2017,Sample Adult,ASD,,Main reason for not working last week,08,On layoff,,,,,,,,,,,,,
2017,Sample Adult,ASD,,Main reason for not working last week,09,Disabled,,,,,,,,,,,,,
2017,Sample Adult,ASD,,Main reason for not working last week,10,Other,,,,,,,,,,,,,
2017,Sample Adult,ASD,,Main reason for not working last week,97,Refused,,,,,,,,,,,,,
2017,Sample Adult,ASD,,Main reason for not working last week,98,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,ASD,,Main reason for not working last week,99,Don't know,,,,,,,,,,,,,
2017,Sample Adult,ASD,EVERWRK,Ever worked,,,ASD.066_00.000,, ,EVERWRK,EVERWRK,Have you ever held a job or worked at a business?,"ASTATFLG = '1' and AGE GE '018' and AGE not IN ('997','999') and DOINGLWA = '3','5','7','9'",Sample adults aged 18+ years who were NOT working at a job or business and not looking for work or looking for work last week or didn't know or refused to provide their employment status last week,None,None,work; employment,Please see the Survey Description Document for more information.,
2017,Sample Adult,ASD,,Ever worked,1,Yes,,,,,,,,,,,,,
2017,Sample Adult,ASD,,Ever worked,2,No,,,,,,,,,,,,,
2017,Sample Adult,ASD,,Ever worked,7,Refused,,,,,,,,,,,,,
2017,Sample Adult,ASD,,Ever worked,8,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,ASD,,Ever worked,9,Don't know,,,,,,,,,,,,,
2017,Sample Adult,ASD,INDSTRYN,4-digit industry code (2012 Census Codes),,,ASD.080_00.000,,RECODE,,,,"ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997','999')) and (DOINGLWA = 1, 2, 4 or EVERWRK = 1)","Sample adults aged 18+ years and older who were working at a paying job last week, with a job or business but not at work, working at a non-paying job last week, or who had ever worked",KINDIND,None,work; business; industry,Not for public-use release. These are the 4-digit 2012 NAICS-based industry codes obtained from Census.  The universe for this variable includes all persons who had ever worked as well as those who are currently working.,
2017,Sample Adult,ASD,,4-digit industry code (2012 Census Codes),All Values,See DHIS staff for information about response categories and labels.,,,,,,,,,,,,,
2017,Sample Adult,ASD,INDSTRN1,Detailed industry classification based on 2012 Census codes,,,ASD.080_00.000,R05,RECODE,,,,"ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997','999')) and (DOINGLWA = 1, 2, 4 or EVERWRK = 1)","Sample adults aged 18+ years who were working at a paying job last week, with a job or business but not at work, working at a non-paying job last week, or who had ever worked",INDSTRYN; KINDIND,None,work; business; industry,This is the 2-digit detailed industry recode based on the 2012 NAICS-informed codes obtained from Census.  The universe for this variable includes all persons who had ever worked as well as those who are currently working.  Please see the Survey Descripti,
2017,Sample Adult,ASD,,Detailed industry classification based on 2012 Census codes,All Values,See Industry Appendix at the end of the Sample Adult Documentation for response categories and labels.,,,,,,,,,,,,,
2017,Sample Adult,ASD,INDSTRN2,Simple industry classification based on 2012 Census codes,,,ASD.080_00.000,R06,RECODE,,,,"ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997','999')) and (DOINGLWA = 1, 2, 4 or EVERWRK = 1)","Sample adults aged 18+ years who were working at a paying job last week, with a job or business but not at work, working at a non-paying job last week, or who had ever worked",INDSTRYN; KINDIND,None,work; business; industry,This is the 2-digit simple industry recode based on the 2012 NAICS-informed codes obtained from Census.  The universe for this variable includes all persons who had ever worked as well as those who are currently working.  Please see the Survey Description,
2017,Sample Adult,ASD,,Simple industry classification based on 2012 Census codes,All Values,See Industry Appendix at the end of the Sample Adult Documentation for response categories and labels.,,,,,,,,,,,,,
2017,Sample Adult,ASD,OCCUPN,4-digit occupation code (2010 Census Codes),,,ASD.090_00.000,,RECODE,,,,"ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997','999')) and (DOINGLWA = 1, 2, 4 or EVERWRK = 1)","Sample adults aged 18+ years and older who were working at a paying job last week, with a job or business but not at work, working at a non-paying job last week, or who had ever worked",KINDWRK,None,work; employment; occupation,Not for public-use release. These are the 4-digit 2010 SOC-based occupation codes obtained from Census.  The universe for this variable includes all persons who had ever worked as well as those who are currently working.,
2017,Sample Adult,ASD,,4-digit occupation code (2010 Census Codes),All Values,See DHIS staff for information about response categories and labels.,,,,,,,,,,,,,
2017,Sample Adult,ASD,OCCUPN1,Detailed occupation classification based on 2010 Census Codes,,,ASD.090_00.000,R05,RECODE,,,,"ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997','999')) and (DOINGLWA = 1, 2, 4 or EVERWRK = 1)","Sample adults aged 18+ years who were working at a paying job last week, with a job or business but not at work, working at a non-paying job last week, or who had ever worked",OCCUPN; KINDWRK,None,work; employment; occupation,This is the 2-digit detailed occupation recode based on the 2010 SOC-informed codes obtained from Census.  The universe for this variable includes all persons who had ever worked as well as those who are currently working.  Please see the Survey Descripti,
2017,Sample Adult,ASD,,Detailed occupation classification based on 2010 Census Codes,All Values,See Occupation Appendix at the end of the Sample Adult documentation for response categories and labels.,,,,,,,,,,,,,
2017,Sample Adult,ASD,OCCUPN2,Simple occupation classification based on 2010 Census codes,,,ASD.090_00.000,R06,RECODE,,,,"ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997','999')) and (DOINGLWA = 1, 2, 4 or EVERWRK = 1)","Sample adults aged 18+ years who were working at a paying job last week, with a job or business but not at work, working at a non-paying job last week, or who had ever worked",OCCUPN; KINDWRK,None,work; employment; occupation,This is the 2-digit simple occupation recode based on the 2010 SOC-informed codes obtained from Census.  The universe for this variable includes all persons who had ever worked as well as those who are currently working.  Please see the Survey Description,
2017,Sample Adult,ASD,,Simple occupation classification based on 2010 Census codes,All Values,See Occupation Appendix at the end of the Sample Adult documentation for response categories and labels.,,,,,,,,,,,,,
2017,Sample Adult,ASD,SUPERVIS,Supervise other employees as part of job,,,ASD.105_00.010,,,SUPERVIS,SUPERVIS,Did you supervise other employees as part of your job?,"ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997','999')) and (DOINGLWA IN ('1','2','4') or EVERWRK='1')","Sample adults 18+ who were working last week, or who were with a job or business but not at work, or who were working but not for pay at a family-owned job or business, or who have ever worked",None,None,supervise; supervisor,"This question was part of the 2015 Occupational Health Supplement, and is being continued in 2017.",
2017,Sample Adult,ASD,,Supervise other employees as part of job,1,Yes,,,,,,,,,,,,,
2017,Sample Adult,ASD,,Supervise other employees as part of job,2,No,,,,,,,,,,,,,
2017,Sample Adult,ASD,,Supervise other employees as part of job,7,Refused,,,,,,,,,,,,,
2017,Sample Adult,ASD,,Supervise other employees as part of job,8,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,ASD,,Supervise other employees as part of job,9,Don't know,,,,,,,,,,,,,
2017,Sample Adult,ASD,WRKCATA,Class of worker,,,ASD.110_00.000,, ,WRKCATA,WRKCAT,"FR: SHOW FLASHCARD A1.[If DOINGLWA eq <1,2,4>]: Looking at the card, which of these best describes your current job or work situation? [Else if EVERWRK eq <1> and [WHYNOWKA eq '03' or AGE ge '065']: Looking at the card, which of these best describes the j","ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997','999')) and (DOINGLWA IN ('1','2','4') or EVERWRK = '1')","Sample adults aged 18+ years who were working last week, or who were with a job or business but not at work, or who were working, but not for pay, at a family-owned job or business, or who have ever worked",None,None,work; employee; class of worker,The universe for this variable includes all persons who had ever worked as well as those who were currently working.,
2017,Sample Adult,ASD,,Class of worker,1,Employee of a PRIVATE company for wages,,,,,,,,,,,,,
2017,Sample Adult,ASD,,Class of worker,2,A FEDERAL government employee,,,,,,,,,,,,,
2017,Sample Adult,ASD,,Class of worker,3,A STATE government employee,,,,,,,,,,,,,
2017,Sample Adult,ASD,,Class of worker,4,A LOCAL government employee,,,,,,,,,,,,,
2017,Sample Adult,ASD,,Class of worker,5,"Self-employed in OWN business, professional practice or farm",,,,,,,,,,,,,
2017,Sample Adult,ASD,,Class of worker,6,Working WITHOUT PAY in a family-owned business or farm,,,,,,,,,,,,,
2017,Sample Adult,ASD,,Class of worker,7,Refused,,,,,,,,,,,,,
2017,Sample Adult,ASD,,Class of worker,8,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,ASD,,Class of worker,9,Don't know,,,,,,,,,,,,,
2017,Sample Adult,ASD,BUSINC1A,Current job an incorporated business,,,ASD.112_00.000,, ,BUSINC1A,BUSINC,Is this business incorporated?,"ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997','999')) and WRKCATA = '5'",Sample adults aged 18+ years who are self-employed,None,None,work; self-employment,None,
2017,Sample Adult,ASD,,Current job an incorporated business,1,Yes,,,,,,,,,,,,,
2017,Sample Adult,ASD,,Current job an incorporated business,2,No,,,,,,,,,,,,,
2017,Sample Adult,ASD,,Current job an incorporated business,7,Refused,,,,,,,,,,,,,
2017,Sample Adult,ASD,,Current job an incorporated business,8,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,ASD,,Current job an incorporated business,9,Don't know,,,,,,,,,,,,,
2017,Sample Adult,ASD,LOCALL1B,Number of employees at work,,,ASD.120_00.000,,,LOCALL1B,LOCALLNO,"Thinking about
(Fill1: this MAIN job or business)
(Fill2: your last week at the job you held the longest)
(Fill3: your last week at the job you held most recently)

how many people (Fill4:work/Fill5: worked) at this location?  Please include yourself.

* ","ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997','999')) and (DOINGLWA IN ('1','2','4') or EVERWRK = '1')","Sample adults GE 18 years who were working last week, or who were with a job or business but not at work, or who were working, but not for pay, at a family-owned job or business, or who have ever worked",None,None,work; employment; employees,New variable for 2015. Users should combine categories ?01? and ?02? of LOCALL1B to make it comparable to LOCALL1A.,
2017,Sample Adult,ASD,,Number of employees at work,01,1 employee,,,,,,,,,,,,,
2017,Sample Adult,ASD,,Number of employees at work,02,2-9 employees,,,,,,,,,,,,,
2017,Sample Adult,ASD,,Number of employees at work,03,10-24 employees,,,,,,,,,,,,,
2017,Sample Adult,ASD,,Number of employees at work,04,25-49 employees,,,,,,,,,,,,,
2017,Sample Adult,ASD,,Number of employees at work,05,50-99 employees,,,,,,,,,,,,,
2017,Sample Adult,ASD,,Number of employees at work,06,100-249 employees,,,,,,,,,,,,,
2017,Sample Adult,ASD,,Number of employees at work,07,250-499 employees,,,,,,,,,,,,,
2017,Sample Adult,ASD,,Number of employees at work,08,500-999 employees,,,,,,,,,,,,,
2017,Sample Adult,ASD,,Number of employees at work,09,1000 employees or more,,,,,,,,,,,,,
2017,Sample Adult,ASD,,Number of employees at work,97,Refused,,,,,,,,,,,,,
2017,Sample Adult,ASD,,Number of employees at work,98,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,ASD,,Number of employees at work,99,Don't know,,,,,,,,,,,,,
2017,Sample Adult,ASD,WRKLNG1A,Duration at this job: Number of units,,,ASD.140_01.000,, ,WRKLONGN,WRKLONGN,"[If DOINGLWA eq <1,2,4>]: About how long have you worked at this MAIN job or business? [Else if EVERWRK eq <1> and (WHYNOWKA eq '03' or AGE ge '065')]: About how long did you work at the job you held the longest? [Else if EVERWRK eq <1> and (WHYNOWKA ne '","ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997','999')) and (DOINGLWA IN ('1','2','4') or EVERWRK = '1')","Sample adults aged 18+ years who were working last week, or who were with a job or business but not at work, or who were working, but not for pay, at a family-owned job or business, or who have ever worked",None,WRKLNGSA,work; job; employment duration,Not for public-use release.,
2017,Sample Adult,ASD,,Duration at this job: Number of units,001-365,1-365,,,,,,,,,,,,,
2017,Sample Adult,ASD,,Duration at this job: Number of units,997,Refused,,,,,,,,,,,,,
2017,Sample Adult,ASD,,Duration at this job: Number of units,998,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,ASD,,Duration at this job: Number of units,999,Don't know,,,,,,,,,,,,,
2017,Sample Adult,ASD,WRKLNG2A,Duration at this job: Time units,,,ASD.140_02.000,, ,WRKLONGP,WRKLONGT,"[If DOINGLWA eq <1,2,4>]: About how long have you worked at this MAIN job or business? [Else if EVERWRK eq <1> and (WHYNOWKA eq '03' or AGE ge '065')]: About how long did you work at the job you held the longest? [Else if EVERWRK eq <1> and (WHYNOWKA ne '","ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997','999')) and (DOINGLWA IN ('1','2','4') or EVERWRK = '1')","Sample adults aged 18+ years who were working last week, or who were with a job or business but not at work, or who were working, but not for pay, at a family-owned job or business, or who have ever worked and who did not answer refused or don't know to W",None,WRKLNGSA,work; job; employment duration,Not for public-use release.,
2017,Sample Adult,ASD,,Duration at this job: Time units,1,Day(s),,,,,,,,,,,,,
2017,Sample Adult,ASD,,Duration at this job: Time units,2,Weeks(s),,,,,,,,,,,,,
2017,Sample Adult,ASD,,Duration at this job: Time units,3,Month(s),,,,,,,,,,,,,
2017,Sample Adult,ASD,,Duration at this job: Time units,4,Year(s),,,,,,,,,,,,,
2017,Sample Adult,ASD,,Duration at this job: Time units,7,Refused,,,,,,,,,,,,,
2017,Sample Adult,ASD,,Duration at this job: Time units,8,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,ASD,,Duration at this job: Time units,9,Don't know,,,,,,,,,,,,,
2017,Sample Adult,ASD,WRKLNGSA,Years on the job,,,ASD.140_02.000,,RECODE,,,,"ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997','999')) and (DOINGLWA IN ('1','2','4') or EVERWRK = '1')","Sample adults aged 18+ years who were working last week, or who were with a job or business but not at work, or who were working, but not for pay, at a family-owned job or business, or who have ever worked",WRKLNG1A; WRKLNG2A,YRSWRKPA,work; job; employment duration,Not for public-use release.,
2017,Sample Adult,ASD,,Years on the job,00,Less than 1 year,,,,,,,,,,,,,
2017,Sample Adult,ASD,,Years on the job,01-96,01-96 years,,,,,,,,,,,,,
2017,Sample Adult,ASD,,Years on the job,97,Refused,,,,,,,,,,,,,
2017,Sample Adult,ASD,,Years on the job,98,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,ASD,,Years on the job,99,Don't know,,,,,,,,,,,,,
2017,Sample Adult,ASD,YRSWRKPA,Number of years on the job,,,ASD.140_02.000,,RECODE,,,,"ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997','999')) and (DOINGLWA IN ('1','2','4') or EVERWRK = '1')","Sample adults aged 18+ years who were working last week, or who were with a job or business but not at work, or who were working, but not for pay, at a family-owned job or business, or who have ever worked",WRKLNGSA,None,work; job; employment duration,The universe for this variable includes all persons who had ever worked as well as those who were currently working.,
2017,Sample Adult,ASD,,Number of years on the job,00,Less than 1 year,,,,,,,,,,,,,
2017,Sample Adult,ASD,,Number of years on the job,01-34,01-34 years,,,,,,,,,,,,,
2017,Sample Adult,ASD,,Number of years on the job,35,35 or more years,,,,,,,,,,,,,
2017,Sample Adult,ASD,,Number of years on the job,97,Refused,,,,,,,,,,,,,
2017,Sample Adult,ASD,,Number of years on the job,98,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,ASD,,Number of years on the job,99,Don't know,,,,,,,,,,,,,
2017,Sample Adult,ASD,WRKLONGH,Current/most recent job also longest held job,,,ASD.146_00.000,, ,WRKLONGH,WRKLONGH," [If DOINGLWA eq 1,2,4]: Is this MAIN job or business the job you have held for the longest? [Else if EVERWRK eq 1 and (WHYNOWKA ne '03' and AGE lt '065')]: Was your most recently held job also the job you held the longest?","ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997','999')) and (DOINGLWA IN ('1','2','4') or (EVERWRK = '1' and WHYNOWKA NE '03' and (AGE LT '065' and AGE NE ' ')))","Sample adults aged 18+ years who were working last week, or who were with a job or business but not at work, or who were working, but not for pay, at a family-owned job or business, or had ever worked and were not retired and were younger than age 65",None,None,work; job; employment duration,None,
